Sci,year,vessel,AreaSwept,Lat,Lon,LAT,LON,Wt
Forage_fish,2010,1,0.186431182,64.0688,-163.5,64.0688,-163.5,53.392
Forage_fish,2010,1,0.195167414,64.073,-162.7241,64.073,-162.7241,33.551
Forage_fish,2010,1,0.18344194,64.0795,-164.5503,64.0795,-164.5503,20.484
Forage_fish,2010,1,0.136229282,64.3341,-165.0228,64.3341,-165.0228,33.765
Forage_fish,2010,1,0.117412006,64.3381,-166.011,64.3381,-166.011,11.461
Forage_fish,2010,1,0.162040244,64.4755,-167.999,64.4755,-167.999,15.313
Forage_fish,2010,1,0.090715544,64.4757,-169.9935,64.4757,-169.9935,50.424
Forage_fish,2010,1,0.181286258,64.4817,-167.0488,64.4817,-167.0488,68.77
Forage_fish,2010,1,0.169728828,64.4853,-169.0267,64.4853,-169.0267,33.871
Forage_fish,2010,1,0.188970929,64.9763,-168.9902,64.9763,-168.9902,752.466
Forage_fish,2010,1,0.184168991,65.0752,-167.9963,65.0752,-167.9963,12.593
Forage_fish,2010,1,0.221274525,65.4717,-167.9865,65.4717,-167.9865,11.986
Forage_fish,2011,1,0.257559171,59.9985,-169.0568,59.9985,-169.0568,0.893
Forage_fish,2011,1,0.270386337,60.0058,-170.0558,60.0058,-170.0558,19.112
Forage_fish,2011,1,0.225607547,60.019,-168.0382,60.019,-168.0382,1.412
Forage_fish,2011,1,0.238355842,60.0275,-170.9702,60.0275,-170.9702,1.206
Forage_fish,2011,1,0.24022381,60.4893,-169.8938,60.4893,-169.8938,0.951
Forage_fish,2011,1,0.213849271,60.4945,-168.9874,60.4945,-168.9874,0
Forage_fish,2011,1,0.282932633,60.4981,-167.9374,60.4981,-167.9374,6.65
Forage_fish,2011,1,0.208524959,60.5026,-170.9335,60.5026,-170.9335,13.492
Forage_fish,2011,1,0.251457737,60.5249,-166.9963,60.5249,-166.9963,13.98
Forage_fish,2011,1,0.247352592,60.9747,-171.0734,60.9747,-171.0734,0.122
Forage_fish,2011,1,0.255996255,60.9906,-170.1195,60.9906,-170.1195,1.758
Forage_fish,2011,1,0.263628034,61.0004,-167.0464,61.0004,-167.0464,20.647
Forage_fish,2011,1,0.286885788,61.0007,-168.0741,61.0007,-168.0741,17.855
Forage_fish,2011,1,0.276447049,61.0032,-169.0534,61.0032,-169.0534,4.722
Forage_fish,2011,1,0.242848117,61.4965,-168.9452,61.4965,-168.9452,5.426
Forage_fish,2011,1,0.205249903,61.4984,-170.9826,61.4984,-170.9826,0.626
Forage_fish,2011,1,0.271293988,61.5011,-168.0561,61.5011,-168.0561,14.444
Forage_fish,2011,1,0.211866972,61.51,-170.0359,61.51,-170.0359,15.47
Forage_fish,2011,1,0.258664175,61.5347,-167.0019,61.5347,-167.0019,14.231
Forage_fish,2011,1,0.214916264,62.0006,-168.0358,62.0006,-168.0358,0.582
Forage_fish,2011,1,0.247543218,62.0031,-169.0631,62.0031,-169.0631,3.107
Forage_fish,2011,1,0.266204316,62.0051,-170.0591,62.0051,-170.0591,0.232
Forage_fish,2011,1,0.243677367,62.0063,-167.0585,62.0063,-167.0585,63.53
Forage_fish,2011,1,0.239684317,62.0213,-171.0144,62.0213,-171.0144,0.055
Forage_fish,2011,1,0.273551092,62.4713,-166.9902,62.4713,-166.9902,72.734
Forage_fish,2011,1,0.276568091,62.4747,-169.0555,62.4747,-169.0555,0.844
Forage_fish,2011,1,0.243676563,62.4764,-168.0167,62.4764,-168.0167,97.236
Forage_fish,2011,1,0.232452149,62.4938,-169.9556,62.4938,-169.9556,0.929
Forage_fish,2011,1,0.27376827,62.5034,-170.9547,62.5034,-170.9547,2.123
Forage_fish,2011,1,0.275900435,62.9752,-167.0115,62.9752,-167.0115,75.256
Forage_fish,2011,1,0.277923767,63.0109,-167.735,63.0109,-167.735,390.749
Forage_fish,2011,1,0.24081028,63.0239,-165.9805,63.0239,-165.9805,143.199
Forage_fish,2011,1,0.241212567,63.5165,-165.9518,63.5165,-165.9518,93.507
Forage_fish,2011,1,0.281473362,63.518,-167.9485,63.518,-167.9485,21.668
Forage_fish,2011,1,0.247895236,63.5243,-166.9778,63.5243,-166.9778,453.473
Forage_fish,2011,1,0.245508686,63.75,-161.548,63.75,-161.548,4.092
Forage_fish,2011,1,0.243432768,63.7522,-162.4566,63.7522,-162.4566,1.652
Forage_fish,2011,1,0.285441145,63.7712,-163.53,63.7712,-163.53,99.128
Forage_fish,2011,1,0.233085119,63.7737,-164.5018,63.7737,-164.5018,59.335
Forage_fish,2011,1,0.273335321,63.9855,-171.0566,63.9855,-171.0566,1.042
Forage_fish,2011,1,0.217757845,64.0001,-170.0352,64.0001,-170.0352,0.198
Forage_fish,2011,1,0.261952239,64.0027,-169.0672,64.0027,-169.0672,0
Forage_fish,2011,1,0.255633495,64.0074,-168.0707,64.0074,-168.0707,0.424
Forage_fish,2011,1,0.303983198,64.0254,-165.9839,64.0254,-165.9839,244.308
Forage_fish,2011,1,0.257200386,64.0286,-166.9825,64.0286,-166.9825,54.288
Forage_fish,2011,1,0.252543147,64.101,-163.5884,64.101,-163.5884,235.611
Forage_fish,2011,1,0.244490513,64.1015,-161.5557,64.1015,-161.5557,19.933
Forage_fish,2011,1,0.250854956,64.1047,-164.5493,64.1047,-164.5493,167.153
Forage_fish,2011,1,0.265402802,64.106,-162.6749,64.106,-162.6749,101.589
Forage_fish,2011,1,0.285056946,64.38,-166.0889,64.38,-166.0889,519.419
Forage_fish,2011,1,0.23671778,64.483,-169.0073,64.483,-169.0073,18.873
Forage_fish,2011,1,0.26058082,64.4966,-169.9614,64.4966,-169.9614,1.737
Forage_fish,2011,1,0.257242753,64.503,-167.0504,64.503,-167.0504,38.556
Forage_fish,2011,1,0.256793027,64.5271,-168.0043,64.5271,-168.0043,7.195
Forage_fish,2011,1,0.255949396,64.9873,-169.0276,64.9873,-169.0276,0.094
Forage_fish,2011,1,0.283649076,65.0593,-167.9356,65.0593,-167.9356,0.741
Forage_fish,2011,1,0.234384401,65.4907,-168.4718,65.4907,-168.4718,13.803
Forage_fish,2012,1,0.20504426,59.9715,-171.0207,59.9715,-171.0207,9.968
Forage_fish,2012,1,0.205855031,59.9928,-168.0369,59.9928,-168.0369,0.214
Forage_fish,2012,1,0.176734749,60.0039,-168.0243,60.0039,-168.0243,21.856
Forage_fish,2012,1,0.218387044,60.0126,-168.9238,60.0126,-168.9238,0.732
Forage_fish,2012,1,0.231615496,60.0264,-171.9442,60.0264,-171.9442,0.74
Forage_fish,2012,1,0.190755051,60.487,-168.9802,60.487,-168.9802,29.159
Forage_fish,2012,1,0.279727334,60.5202,-167.0459,60.5202,-167.0459,16.493
Forage_fish,2012,1,0.223885563,60.5444,-168.0078,60.5444,-168.0078,29.981667
Forage_fish,2012,1,0.190965006,60.9877,-168.0039,60.9877,-168.0039,10.521
Forage_fish,2012,1,0.204099715,60.9879,-168.9737,60.9879,-168.9737,43.828
Forage_fish,2012,1,0.235371632,61.0548,-167.0174,61.0548,-167.0174,42.093
Forage_fish,2012,1,0.215366255,61.48,-169.0151,61.48,-169.0151,4.736
Forage_fish,2012,1,0.206846569,61.483,-167.0028,61.483,-167.0028,2.015
Forage_fish,2012,1,0.218433259,61.485,-167.9848,61.485,-167.9848,7.378
Forage_fish,2012,1,0.222987589,61.9828,-169.0128,61.9828,-169.0128,380.684
Forage_fish,2012,1,0.249626491,61.984,-167.9579,61.984,-167.9579,5.851
Forage_fish,2012,1,0.196956698,61.9887,-167.0053,61.9887,-167.0053,22.722
Forage_fish,2012,1,0.188367082,62.4848,-167.9827,62.4848,-167.9827,0.27
Forage_fish,2012,1,0.207509223,62.4891,-169.0283,62.4891,-169.0283,1.424
Forage_fish,2012,1,0.188631542,62.5035,-167.0266,62.5035,-167.0266,14.589
Forage_fish,2012,1,0.216878122,62.9813,-167.0176,62.9813,-167.0176,2.29
Forage_fish,2012,1,0.228215296,62.9865,-166.0297,62.9865,-166.0297,26.758
Forage_fish,2012,1,0.222108424,63.0631,-167.715,63.0631,-167.715,30.786
Forage_fish,2012,1,0.234320693,63.4781,-167.0069,63.4781,-167.0069,343.659
Forage_fish,2012,1,0.218760341,63.4811,-168.0028,63.4811,-168.0028,2.803
Forage_fish,2012,1,0.216378383,63.4845,-165.9985,63.4845,-165.9985,9.56
Forage_fish,2012,1,0.185726393,63.7641,-164.5197,63.7641,-164.5197,50.08
Forage_fish,2012,1,0.087237188,63.7707,-163.5409,63.7707,-163.5409,0.0463272
Forage_fish,2012,1,0.222263408,63.9727,-166.9765,63.9727,-166.9765,19.054
Forage_fish,2012,1,0.198928648,63.9817,-168.0052,63.9817,-168.0052,0.326
Forage_fish,2012,1,0.202225797,63.9823,-169.0008,63.9823,-169.0008,18.34
Forage_fish,2012,1,0.21605411,64.0142,-169.9855,64.0142,-169.9855,0.538
Forage_fish,2012,1,0.226600007,64.0265,-165.9854,64.0265,-165.9854,8.362
Forage_fish,2012,1,0.262199336,64.091,-164.4417,64.091,-164.4417,51.226
Forage_fish,2012,1,0.231980722,64.1031,-163.5449,64.1031,-163.5449,6.832
Forage_fish,2012,1,0.207351847,64.3983,-166.073,64.3983,-166.073,5.392
Forage_fish,2012,1,0.204875734,64.4843,-169.9905,64.4843,-169.9905,0.002
Forage_fish,2012,1,0.21393983,64.4862,-168.9903,64.4862,-168.9903,1.787
Forage_fish,2012,1,0.205515517,64.5061,-167.0526,64.5061,-167.0526,0.635
Forage_fish,2012,1,0.224103261,64.5234,-168.0085,64.5234,-168.0085,0.906
Forage_fish,2012,1,0.201706396,65.0053,-168.9583,65.0053,-168.9583,0.212
Forage_fish,2012,1,0.214751316,65.0387,-167.983,65.0387,-167.983,3.623
Forage_fish,2013,1,0.258189898,60.5001,-167.0633,60.5001,-167.0633,94.629
Forage_fish,2013,1,0.166618899,60.5123,-167.9744,60.5123,-167.9744,90.156
Forage_fish,2013,1,0.212940843,60.9753,-166.9988,60.9753,-166.9988,61.698
Forage_fish,2013,1,0.173154675,60.999,-168.9587,60.999,-168.9587,5.09
Forage_fish,2013,1,0.241033035,61.0039,-167.9427,61.0039,-167.9427,77.054
Forage_fish,2013,1,0.191626219,61.0091,-169.9711,61.0091,-169.9711,26.652
Forage_fish,2013,1,0.216204047,61.4654,-169.9748,61.4654,-169.9748,9.31
Forage_fish,2013,1,0.167485595,61.5034,-169.0186,61.5034,-169.0186,66.307
Forage_fish,2013,1,0.216960959,61.5219,-168.0498,61.5219,-168.0498,13.611
Forage_fish,2013,1,0.198156434,61.5273,-167.0362,61.5273,-167.0362,75.168
Forage_fish,2013,1,0.222257733,61.9604,-166.9888,61.9604,-166.9888,6.871
Forage_fish,2013,1,0.177092506,61.9931,-167.9582,61.9931,-167.9582,13.105
Forage_fish,2013,1,0.190645848,62.0074,-169.9549,62.0074,-169.9549,29.17445
Forage_fish,2013,1,0.153207534,62.0222,-168.9656,62.0222,-168.9656,15.29
Forage_fish,2013,1,0.191689426,62.485,-169.995,62.485,-169.995,125.08
Forage_fish,2013,1,0.202248927,62.5047,-168.0745,62.5047,-168.0745,2.538
Forage_fish,2013,1,0.179664049,62.5061,-169.0353,62.5061,-169.0353,160.163
Forage_fish,2013,1,0.199397428,62.5084,-167.0392,62.5084,-167.0392,26.152
Forage_fish,2013,1,0.217080887,62.9783,-166.0085,62.9783,-166.0085,85.94
Forage_fish,2013,1,0.190274158,63.0019,-167.6948,63.0019,-167.6948,15.626
Forage_fish,2013,1,0.211099722,63.0287,-167.01,63.0287,-167.01,24.905
Forage_fish,2013,1,0.223317073,63.4665,-167.9651,63.4665,-167.9651,0.283
Forage_fish,2013,1,0.202057424,63.5078,-166.0559,63.5078,-166.0559,2.821
Forage_fish,2013,1,0.179693599,63.5295,-167.0079,63.5295,-167.0079,16.041
Forage_fish,2013,1,0.254713579,63.7509,-163.595,63.7509,-163.595,19.917
Forage_fish,2013,1,0.223037662,63.7594,-162.5278,63.7594,-162.5278,48.158
Forage_fish,2013,1,0.242529072,63.7603,-164.5671,63.7603,-164.5671,94.85
Forage_fish,2013,1,0.239557939,63.998,-169.9157,63.998,-169.9157,0.239
Forage_fish,2013,1,0.205470089,63.999,-167.9439,63.999,-167.9439,547.562
Forage_fish,2013,1,0.189786874,64.0065,-166.9483,64.0065,-166.9483,0.5
Forage_fish,2013,1,0.194914666,64.021,-169.0014,64.021,-169.0014,0.336
Forage_fish,2013,1,0.210412249,64.0306,-166.0027,64.0306,-166.0027,15.73
Forage_fish,2013,1,0.203605398,64.079,-163.5085,64.079,-163.5085,24.392
Forage_fish,2013,1,0.168176008,64.1,-164.4611,64.1,-164.4611,10.797
Forage_fish,2013,1,0.224915742,64.1001,-162.331,64.1001,-162.331,44.3597
Forage_fish,2013,1,0.232207746,64.4214,-166.0568,64.4214,-166.0568,85.48
Forage_fish,2013,1,0.205603894,64.4798,-170.0237,64.4798,-170.0237,0.159
Forage_fish,2013,1,0.207458272,64.4836,-169.0097,64.4836,-169.0097,0.01
Forage_fish,2013,1,0.195161226,64.5003,-168.0437,64.5003,-168.0437,62.246
Forage_fish,2013,1,0.22776976,64.517,-167.0882,64.517,-167.0882,4.925
Forage_fish,2013,1,0.183861663,64.9808,-167.7047,64.9808,-167.7047,5.137
Forage_fish,2013,1,0.20219852,64.9987,-168.9717,64.9987,-168.9717,8.786
Forage_fish,2013,1,0.19243328,65.3956,-168.0639,65.3956,-168.0639,0.067
Forage_fish,2014,1,0.207584742,59.9736,-168.0016,59.9736,-168.0016,221.359
Forage_fish,2014,1,0.177471325,60.0009,-169.9425,60.0009,-169.9425,141.378
Forage_fish,2014,1,0.213393984,60.0131,-168.8924,60.0131,-168.8924,83.185
Forage_fish,2014,1,0.193720658,60.4684,-170.0024,60.4684,-170.0024,176.612
Forage_fish,2014,1,0.207218543,60.494,-168.0705,60.494,-168.0705,555.81
Forage_fish,2014,1,0.172868755,60.5013,-169.0448,60.5013,-169.0448,78.541
Forage_fish,2014,1,0.193903806,60.9669,-171.0056,60.9669,-171.0056,484.798
Forage_fish,2014,1,0.209310415,60.9694,-167.0073,60.9694,-167.0073,36.861
Forage_fish,2014,1,0.216506524,60.9818,-168.9618,60.9818,-168.9618,70.785
Forage_fish,2014,1,0.171491143,60.9831,-169.9854,60.9831,-169.9854,141.728
Forage_fish,2014,1,0.186471985,60.9874,-167.991,60.9874,-167.991,439.856
Forage_fish,2014,1,0.204312492,61.4404,-170.9322,61.4404,-170.9322,46.577
Forage_fish,2014,1,0.202362497,61.478,-169.0372,61.478,-169.0372,65.2
Forage_fish,2014,1,0.183504361,61.482,-170.0099,61.482,-170.0099,151.817
Forage_fish,2014,1,0.206944546,61.4942,-168.0829,61.4942,-168.0829,78.02
Forage_fish,2014,1,0.163940472,61.4956,-167.0411,61.4956,-167.0411,55.075
Forage_fish,2014,1,0.174876388,61.9832,-166.9833,61.9832,-166.9833,12.929
Forage_fish,2014,1,0.189218481,62.0045,-167.9353,62.0045,-167.9353,41.024
Forage_fish,2014,1,0.172879629,62.0106,-168.9414,62.0106,-168.9414,78.68
Forage_fish,2014,1,0.183944883,62.0212,-169.9405,62.0212,-169.9405,93.04319
Forage_fish,2014,1,0.199100326,62.457,-169.9971,62.457,-169.9971,104.175
Forage_fish,2014,1,0.200927229,62.4687,-170.9966,62.4687,-170.9966,263.191
Forage_fish,2014,1,0.184370717,62.496,-168.0736,62.496,-168.0736,29.92
Forage_fish,2014,1,0.153849488,62.4994,-169.0414,62.4994,-169.0414,107.093
Forage_fish,2014,1,0.205790446,62.5019,-167.0745,62.5019,-167.0745,47.001
Forage_fish,2014,1,0.188014412,63.0216,-166.0535,63.0216,-166.0535,17.36
Forage_fish,2014,1,0.174298737,63.0253,-167.6119,63.0253,-167.6119,0.753
Forage_fish,2014,1,0.205165692,63.0284,-167.0138,63.0284,-167.0138,16.698
Forage_fish,2014,1,0.197724848,63.5261,-166.0164,63.5261,-166.0164,12.128
Forage_fish,2014,1,0.209103887,63.5324,-166.999,63.5324,-166.999,80.798
Forage_fish,2014,1,0.212770907,63.5344,-168.0334,63.5344,-168.0334,14.387
Forage_fish,2014,1,0.211462769,63.8022,-163.5436,63.8022,-163.5436,0.22
Forage_fish,2014,1,0.178964568,63.8074,-164.4766,63.8074,-164.4766,80.808
Forage_fish,2014,1,0.19121967,63.8557,-162.7224,63.8557,-162.7224,68.722
Forage_fish,2014,1,0.20203134,63.9856,-165.9637,63.9856,-165.9637,9.839
Forage_fish,2014,1,0.194955253,64.0054,-166.9413,64.0054,-166.9413,357.301
Forage_fish,2014,1,0.207080642,64.0055,-167.9238,64.0055,-167.9238,29.158
Forage_fish,2014,1,0.1958047,64.1072,-164.4236,64.1072,-164.4236,73.408
Forage_fish,2014,1,0.167623792,64.114,-163.4448,64.114,-163.4448,11.684
Forage_fish,2014,1,0.216681372,64.1319,-162.4962,64.1319,-162.4962,31.185
Forage_fish,2014,1,0.206966382,64.408,-166.0763,64.408,-166.0763,6.234
Forage_fish,2014,1,0.178957873,64.5008,-167.0954,64.5008,-167.0954,87.472
Forage_fish,2014,1,0.194054532,64.5301,-169.0352,64.5301,-169.0352,0.94
Forage_fish,2014,1,0.218994669,64.5382,-168.0499,64.5382,-168.0499,57.338
Forage_fish,2014,1,0.176970063,64.9744,-167.5055,64.9744,-167.5055,18.987
Forage_fish,2014,1,0.213796545,65.0293,-168.9663,65.0293,-168.9663,4.013
Forage_fish,2014,1,0.134982317,65.3794,-167.9743,65.3794,-167.9743,9.606
Forage_fish,2015,1,0.169524888,59.9925,-167.9987,59.9925,-167.9987,46.431
Forage_fish,2015,1,0.202705313,59.9997,-169.0325,59.9997,-169.0325,8.955
Forage_fish,2015,1,0.210252538,60.0066,-170.0335,60.0066,-170.0335,68.87078
Forage_fish,2015,1,0.13130845,60.5001,-167.0123,60.5001,-167.0123,75.562
Forage_fish,2015,1,0.169218569,60.5058,-168.9783,60.5058,-168.9783,70.924
Forage_fish,2015,1,0.17331173,60.5136,-167.9652,60.5136,-167.9652,101.59
Forage_fish,2015,1,0.239630656,60.515,-169.9265,60.515,-169.9265,23.494
Forage_fish,2015,1,0.166664536,60.9858,-169.0235,60.9858,-169.0235,1.84
Forage_fish,2015,1,0.190460518,60.9923,-170.034,60.9923,-170.034,2.299
Forage_fish,2015,1,0.247272454,60.9958,-168.1148,60.9958,-168.1148,47.212
Forage_fish,2015,1,0.214166859,61.0021,-167.062,61.0021,-167.062,36.543
Forage_fish,2015,1,0.194055336,61.4968,-168.0328,61.4968,-168.0328,9.764
Forage_fish,2015,1,0.198164188,61.5049,-169.9597,61.5049,-169.9597,72.7122543
Forage_fish,2015,1,0.240934766,61.5119,-168.9115,61.5119,-168.9115,17.9208034
Forage_fish,2015,1,0.223213811,61.5175,-167.0308,61.5175,-167.0308,15.46
Forage_fish,2015,1,0.196198569,61.9794,-167.0223,61.9794,-167.0223,7.94
Forage_fish,2015,1,0.207185638,61.986,-168.9918,61.986,-168.9918,44.99
Forage_fish,2015,1,0.174073584,61.9908,-167.9975,61.9908,-167.9975,3.424
Forage_fish,2015,1,0.198347421,62.0066,-170.0337,62.0066,-170.0337,9.308
Forage_fish,2015,1,0.19054489,62.4789,-168.9877,62.4789,-168.9877,25.51261
Forage_fish,2015,1,0.184212637,62.5165,-167.9962,62.5165,-167.9962,69.8610144
Forage_fish,2015,1,0.210151558,62.5226,-167.0362,62.5226,-167.0362,15.04
Forage_fish,2015,1,0.200965766,62.9785,-165.9722,62.9785,-165.9722,124.928
Forage_fish,2015,1,0.194386739,62.9888,-167.5633,62.9888,-167.5633,0
Forage_fish,2015,1,0.210383996,63.0171,-167.0577,63.0171,-167.0577,85.72809
Forage_fish,2015,1,0.20156357,63.4762,-167.02,63.4762,-167.02,54.572
Forage_fish,2015,1,0.183852185,63.5071,-167.9872,63.5071,-167.9872,70.243898
Forage_fish,2015,1,0.222686058,63.5191,-165.959,63.5191,-165.959,79.78
Forage_fish,2015,1,0.19888022,64.0058,-166.019,64.0058,-166.019,28.3038388
Forage_fish,2015,1,0.173759052,64.0085,-168.0017,64.0085,-168.0017,17.056
Forage_fish,2015,1,0.218553409,64.0206,-167.0005,64.0206,-167.0005,9.0831298
Forage_fish,2015,1,0.172966913,64.0575,-164.654,64.0575,-164.654,48.5528
Forage_fish,2015,1,0.183229345,64.0991,-162.8837,64.0991,-162.8837,50.052945
Forage_fish,2015,1,0.191629306,64.1064,-163.7995,64.1064,-163.7995,57.4788
Forage_fish,2015,1,0.194854654,64.4902,-167.021,64.4902,-167.021,33.93773078
Forage_fish,2015,1,0.167732795,64.9935,-167.7113,64.9935,-167.7113,199.212
Forage_fish,2015,1,0.19221227,65.3613,-168.025,65.3613,-168.025,1.352
Forage_fish,2016,1,0.214851143,59.9815,-169.0408,59.9815,-169.0408,69.362
Forage_fish,2016,1,0.166999123,59.9839,-168.0187,59.9839,-168.0187,146.265
Forage_fish,2016,1,0.234720627,60.4661,-168.0631,60.4661,-168.0631,52.828
Forage_fish,2016,1,0.215519299,60.484,-167.0294,60.484,-167.0294,76.585
Forage_fish,2016,1,0.189771426,60.4863,-170.036,60.4863,-170.036,29.69399276
Forage_fish,2016,1,0.199244943,60.5208,-168.9834,60.5208,-168.9834,6.639
Forage_fish,2016,1,0.200325864,60.9815,-168.0135,60.9815,-168.0135,2.61
Forage_fish,2016,1,0.177376997,60.9869,-167.0076,60.9869,-167.0076,25.047
Forage_fish,2016,1,0.198925445,61.019,-168.9799,61.019,-168.9799,19.563
Forage_fish,2016,1,0.229891177,61.0252,-169.9654,61.0252,-169.9654,8.962
Forage_fish,2016,1,0.206648381,61.4829,-168.0408,61.4829,-168.0408,50.037
Forage_fish,2016,1,0.203979081,61.5115,-167.2569,61.5115,-167.2569,82.215
Forage_fish,2016,1,0.226596584,61.518,-168.9816,61.518,-168.9816,10.781
Forage_fish,2016,1,0.200421818,61.5257,-170.0109,61.5257,-170.0109,11.315
Forage_fish,2016,1,0.186955934,62.0232,-169.9906,62.0232,-169.9906,5.407
Forage_fish,2016,1,0.206743716,62.0308,-168.9472,62.0308,-168.9472,0.973
Forage_fish,2016,1,0.208789082,62.0337,-167.9779,62.0337,-167.9779,8.458
Forage_fish,2016,1,0.246564381,62.044,-166.9737,62.044,-166.9737,5.078
Forage_fish,2016,1,0.20749629,62.4523,-168.9639,62.4523,-168.9639,1.115
Forage_fish,2016,1,0.22122664,62.4953,-167.9866,62.4953,-167.9866,8.457
Forage_fish,2016,1,0.174691016,62.5221,-166.9863,62.5221,-166.9863,29.494
Forage_fish,2016,1,0.209713919,62.5264,-169.9969,62.5264,-169.9969,2.251
Forage_fish,2016,1,0.172466808,62.9594,-167.0319,62.9594,-167.0319,2.525
Forage_fish,2016,1,0.109077175,63.0001,-165.9692,63.0001,-165.9692,35.464
Forage_fish,2016,1,0.226095189,63.4948,-165.9136,63.4948,-165.9136,71.081
Forage_fish,2016,1,0.059024238,63.5071,-166.8981,63.5071,-166.8981,6.679
Forage_fish,2016,1,0.229884488,63.5206,-167.9616,63.5206,-167.9616,15.09
Forage_fish,2016,1,0.206130857,63.9892,-166.9336,63.9892,-166.9336,12.652
Forage_fish,2016,1,0.103707224,63.9955,-165.8369,63.9955,-165.8369,12.3
Forage_fish,2016,1,0.195264878,64.012,-168.9788,64.012,-168.9788,0.145
Forage_fish,2016,1,0.213948466,64.0245,-167.9717,64.0245,-167.9717,5.317
Forage_fish,2016,1,0.211223475,65.0041,-169.1548,65.0041,-169.1548,1.585
Forage_fish,2016,1,0.192033533,65.0069,-167.622,65.0069,-167.622,7.877
Forage_fish,2016,1,0.240549936,65.3937,-168.0805,65.3937,-168.0805,0.118
