Sci,year,vessel,AreaSwept,Lat,Lon,LAT,LON,Wt
Forage_fish,2003,1,0.261407395,56.7577,-160.9672,56.7577,-160.9672,1.966
Forage_fish,2003,1,0.252728927,56.9797,-162.9973,56.9797,-162.9973,18.148
Forage_fish,2003,1,0.286484962,56.9895,-164.997,56.9895,-164.997,65.697
Forage_fish,2003,1,0.29402565,56.9995,-166.0325,56.9995,-166.0325,10.15
Forage_fish,2003,1,0.317932192,57.0078,-163.9807,57.0078,-163.9807,20.142
Forage_fish,2003,1,0.241089865,57.0175,-162.0218,57.0175,-162.0218,413.741
Forage_fish,2003,1,0.269554376,57.4803,-162.9982,57.4803,-162.9982,85.967
Forage_fish,2003,1,0.245800004,57.4832,-164.9925,57.4832,-164.9925,58.716
Forage_fish,2003,1,0.224175275,57.5015,-166.0377,57.5015,-166.0377,40.012
Forage_fish,2003,1,0.249811281,57.5122,-162.0392,57.5122,-162.0392,138.376
Forage_fish,2003,1,0.254836616,57.515,-163.9698,57.515,-163.9698,53.181
Forage_fish,2003,1,0.298645193,57.7565,-162.027,57.7565,-162.027,17.242
Forage_fish,2003,1,0.251002544,57.9828,-164.9985,57.9828,-164.9985,33.668
Forage_fish,2003,1,0.283333019,57.991,-162.9942,57.991,-162.9942,6.214
Forage_fish,2003,1,0.179077702,58.0032,-167.9465,58.0032,-167.9465,33.83
Forage_fish,2003,1,0.194263541,58.008,-166.979,58.008,-166.979,33.314
Forage_fish,2003,1,0.271596375,58.0105,-166.032,58.0105,-166.032,34.086
Forage_fish,2003,1,0.203701156,58.015,-168.9807,58.015,-168.9807,20.875
Forage_fish,2003,1,0.245071575,58.0188,-163.995,58.0188,-163.995,31.885
Forage_fish,2003,1,0.173618081,58.0248,-169.9767,58.0248,-169.9767,1.138
Forage_fish,2003,1,0.27747816,58.4828,-164.9945,58.4828,-164.9945,4.765
Forage_fish,2003,1,0.287043875,58.5082,-166.0162,58.5082,-166.0162,16.353
Forage_fish,2003,1,0.331385476,58.517,-163.007,58.517,-163.007,3.512
Forage_fish,2003,1,0.165768498,58.5185,-162.0742,58.5185,-162.0742,15.627
Forage_fish,2003,1,0.274288596,58.5203,-163.9975,58.5203,-163.9975,6.14
Forage_fish,2003,1,0.275901448,58.752,-162.992,58.752,-162.992,11.045
Forage_fish,2003,1,0.191156693,59.0017,-168.0433,59.0017,-168.0433,2.542
Forage_fish,2003,1,0.248074377,59.0023,-169.0325,59.0023,-169.0325,18.783
Forage_fish,2003,1,0.208687451,59.0052,-167.0313,59.0052,-167.0313,0.572
Forage_fish,2003,1,0.264046823,59.0108,-163.9788,59.0108,-163.9788,1.15
Forage_fish,2003,1,0.2191568,59.0118,-164.9723,59.0118,-164.9723,2.538
Forage_fish,2003,1,0.234776861,59.0175,-166.0252,59.0175,-166.0252,10.245
Forage_fish,2003,1,0.203835105,59.021,-170.987,59.021,-170.987,0.707
Forage_fish,2003,1,0.191680471,59.0253,-169.994,59.0253,-169.994,66.359
Forage_fish,2003,1,0.257994231,59.2578,-164.9752,59.2578,-164.9752,1.3
Forage_fish,2003,1,0.25151276,59.2597,-166.0175,59.2597,-166.0175,7.843
Forage_fish,2002,1,0.17740704,54.9995,-166.029,54.9995,-166.029,0.742
Forage_fish,2002,1,0.153259528,55.5025,-166.0132,55.5025,-166.0132,0.834
Forage_fish,2002,1,0.151632521,55.5192,-162.9987,55.5192,-162.9987,1.525
Forage_fish,2002,1,0.141882587,55.5247,-163.9732,55.5247,-163.9732,0.38
Forage_fish,2002,1,0.235150963,55.9967,-166.004,55.9967,-166.004,0.242
Forage_fish,2002,1,0.172431669,56,-162.0033,56,-162.0033,1.9325
Forage_fish,2002,1,0.251383814,56.0067,-167.5017,56.0067,-167.5017,83.169
Forage_fish,2002,1,0.37061277,56.0088,-164.9887,56.0088,-164.9887,17.191
Forage_fish,2002,1,0.13681817,56.015,-163.0242,56.015,-163.0242,0
Forage_fish,2002,1,0.233710045,56.0332,-163.9998,56.0332,-163.9998,0.423
Forage_fish,2002,1,0.149368446,56.1887,-161.0187,56.1887,-161.0187,2.294
Forage_fish,2002,1,0.222811729,56.4855,-166.0545,56.4855,-166.0545,19.005
Forage_fish,2002,1,0.166033259,56.4902,-165,56.4902,-165,17.968
Forage_fish,2002,1,0.133853254,56.5008,-161.0093,56.5008,-161.0093,0.246
Forage_fish,2002,1,0.140727971,56.5015,-163.0082,56.5015,-163.0082,3.2
Forage_fish,2002,1,0.161135072,56.5083,-162.026,56.5083,-162.026,0.285
Forage_fish,2002,1,0.163335459,56.5148,-164.0163,56.5148,-164.0163,0.523
Forage_fish,2002,1,0.309136689,56.98,-169.975,56.98,-169.975,394.141
Forage_fish,2002,1,0.134936102,56.9837,-165.0248,56.9837,-165.0248,7.612
Forage_fish,2002,1,0.120718363,56.9917,-161.0097,56.9917,-161.0097,0.199
Forage_fish,2002,1,0.151744085,57.0058,-162.0185,57.0058,-162.0185,1.722
Forage_fish,2002,1,0.252883223,57.01,-166.0182,57.01,-166.0182,92.191
Forage_fish,2002,1,0.157095881,57.0155,-164.013,57.0155,-164.013,2.944
Forage_fish,2002,1,0.340841087,57.0168,-172.605,57.0168,-172.605,2.466
Forage_fish,2002,1,0.103167996,57.0187,-163.021,57.0187,-163.021,2.327
Forage_fish,2002,1,0.142781735,57.4838,-162.001,57.4838,-162.001,3.142
Forage_fish,2002,1,0.150727379,57.49,-164.989,57.49,-164.989,63.332
Forage_fish,2002,1,0.14151241,57.498,-162.9983,57.498,-162.9983,5.143
Forage_fish,2002,1,0.133557472,57.4983,-161.01,57.4983,-161.01,3.335
Forage_fish,2002,1,0.115744808,57.5068,-164.0345,57.5068,-164.0345,2.534
Forage_fish,2002,1,0.226946934,57.509,-166.0115,57.509,-166.0115,36.868
Forage_fish,2002,1,0.192554046,57.741,-167.0203,57.741,-167.0203,17.097
Forage_fish,2002,1,0.163581581,57.983,-162.001,57.983,-162.001,2.291
Forage_fish,2002,1,0.123254092,57.9855,-164.0005,57.9855,-164.0005,8.471
Forage_fish,2002,1,0.238829066,57.9873,-167.982,57.9873,-167.982,25.721
Forage_fish,2002,1,0.229689333,57.9907,-167.0197,57.9907,-167.0197,6.354
Forage_fish,2002,1,0.12518948,57.9923,-164.9703,57.9923,-164.9703,29.409
Forage_fish,2002,1,0.117487858,58.0045,-166.0187,58.0045,-166.0187,7.729
Forage_fish,2002,1,0.163909966,58.0058,-163.0025,58.0058,-163.0025,3.905
Forage_fish,2002,1,0.142909102,58.4833,-162.0003,58.4833,-162.0003,3.625
Forage_fish,2002,1,0.20510166,58.484,-167.0112,58.484,-167.0112,17.094
Forage_fish,2002,1,0.13434009,58.4902,-164.0293,58.4902,-164.0293,0.957
Forage_fish,2002,1,0.235174133,58.5108,-165.9757,58.5108,-165.9757,5.802
Forage_fish,2002,1,0.134214003,58.5138,-163.0157,58.5138,-163.0157,12.516
Forage_fish,2002,1,0.14357029,58.5177,-165.0055,58.5177,-165.0055,11.051
Forage_fish,2002,1,0.240203988,58.5203,-168.0027,58.5203,-168.0027,4.471
Forage_fish,2002,1,0.20826344,58.9852,-167.0185,58.9852,-167.0185,6.941
Forage_fish,2002,1,0.215026997,59.01,-166.0267,59.01,-166.0267,23.314
Forage_fish,2002,1,0.160554845,59.0105,-165.0215,59.0105,-165.0215,3.803
Forage_fish,2002,1,0.148047165,59.0112,-164.0235,59.0112,-164.0235,1.44
Forage_fish,2002,1,0.24737609,59.0178,-168.0013,59.0178,-168.0013,55.539
Forage_fish,2002,1,0.188560069,59.2595,-165.0165,59.2595,-165.0165,0.784
Forage_fish,2002,1,0.129193732,59.2597,-166.039,59.2597,-166.039,289.951
Forage_fish,2002,1,0.244026367,59.514,-166.9697,59.514,-166.9697,11.749
Forage_fish,2002,1,0.277039704,59.5185,-168.0067,59.5185,-168.0067,6.718
