"","Year","D","Lat","Lon"
"1",2003,12.0214069322759,56.2178705905174,-168.080723078499
"2",2003,12.0214069322759,56.0744678014139,-168.010954176401
"3",2003,12.0214069322759,56.1122580973329,-168.224767746021
"4",2003,13.7563688779211,57.337068366521,-171.224363550621
"5",2003,13.7563688779211,57.275343055997,-171.010934519141
"6",2003,13.7563688779211,57.2009825157767,-171.210937437532
"7",2003,13.7563688779211,57.27725232603,-171.457607956765
"8",2003,2.29035617981605,59.2958249968334,-170.135440522579
"9",2003,2.29035617981605,59.4144648567043,-170.000407333547
"10",2003,2.29035617981605,59.3118602823301,-169.853966576037
"11",2003,2.29035617981605,59.4310044956411,-169.751702421216
"12",2003,2.29035617981605,59.4169836707739,-170.255187321163
"13",2003,54.95966679426,57.4776475618748,-169.952448478955
"14",2003,54.95966679426,57.5120302547906,-169.71534550473
"15",2003,54.95966679426,57.3566562941212,-169.807777288764
"16",2003,54.95966679426,57.411731679852,-169.574969724087
"17",2003,2.03661461749499,59.1171606125532,-168.81743336216
"18",2003,2.03661461749499,59.220743581633,-168.673724283664
"19",2003,2.03661461749499,59.094226656356,-168.579593943773
"20",2003,1.89114350921294,55.0049460614322,-166.590430773261
"21",2003,1.89114350921294,55.0914549548457,-166.283159035031
"22",2003,1.89114350921294,54.9830133902614,-166.392042125937
"23",2003,1.89114350921294,55.1102372562532,-166.492421279244
"24",2003,31.8355669590648,56.593807568056,-168.416516799473
"25",2003,31.8355669590648,56.7024655484803,-168.472306192246
"26",2003,31.8355669590648,56.6591827780427,-168.702102503997
"27",2003,31.8355669590648,56.5603046401754,-168.631958836814
"28",2003,4.87915090762564,58.5215958372888,-165.990740785542
"29",2003,4.87915090762564,58.4259466656262,-166.138229428227
"30",2003,4.87915090762564,58.3176556472102,-166.031976542006
"31",2003,4.87915090762564,58.4178450173208,-165.859569837673
"32",2003,91.1833811237812,56.3129723525493,-160.577212795906
"33",2003,91.1833811237812,56.3896653274567,-160.416509494682
"34",2003,91.1833811237812,56.5389781971956,-160.610635483592
"35",2003,91.1833811237812,56.4268159104025,-160.665113797702
"36",2003,91.1833811237812,56.5280777537323,-160.422631392815
"37",2003,91.1833811237812,56.4443310301736,-160.243668107901
"38",2003,8.38455558554335,58.7420337920378,-171.435705583017
"39",2003,8.38455558554335,58.6480601357777,-171.098956934403
"40",2003,8.38455558554335,58.7617039627416,-171.190990936934
"41",2003,8.38455558554335,58.522023561783,-171.248144770924
"42",2003,8.38455558554335,58.6196762043352,-171.383354195808
"43",2003,9.36086008068371,58.4811235442818,-169.561754232641
"44",2003,9.36086008068371,58.3582115715056,-169.651182846441
"45",2003,9.36086008068371,58.5221735988173,-169.90959474656
"46",2003,9.36086008068371,58.5687773387034,-169.690809101202
"47",2003,9.36086008068371,58.4242697251106,-169.835391795319
"48",2003,44.0058671509683,57.1868097049688,-164.306969316571
"49",2003,44.0058671509683,57.1887154442513,-164.078575067654
"50",2003,44.0058671509683,57.2854994293517,-164.191293285774
"51",2003,44.0058671509683,57.3120898608534,-163.989166804909
"52",2003,86.2112827252381,55.7910359016154,-162.319114667177
"53",2003,86.2112827252381,55.8817571093952,-162.100935283997
"54",2003,86.2112827252381,55.733498941877,-162.102919001823
"55",2003,86.2112827252381,55.81676977533,-161.89013933658
"56",2003,89.7322506731647,56.3541520873414,-161.761740467838
"57",2003,89.7322506731647,56.2521131617698,-161.626507129492
"58",2003,89.7322506731647,56.2220067113003,-161.845652954692
"59",2003,89.7322506731647,56.3193751388337,-162.009122994577
"60",2003,52.4811164904439,56.5430792304476,-167.549311193614
"61",2003,52.4811164904439,56.554033244288,-167.786469809936
"62",2003,52.4811164904439,56.4522525720876,-167.435675133901
"63",2003,52.4811164904439,56.4164402426471,-167.665779334488
"64",2003,3.50277805426402,58.888685693256,-170.373789143414
"65",2003,3.50277805426402,58.8213216038209,-170.133256432712
"66",2003,3.50277805426402,58.7455902784549,-170.33432100315
"67",2003,3.50277805426402,58.9408915696649,-170.149516835888
